Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C064831,18.0,Male,North,27,Basic,16.01,0,1.0,2019-07-04,192.12,2019,2-5 yr,Q2
C064832,18.0,Female,South,54,Basic,15.86,1,0.0,2024-12-08,190.32,2024,2-5 yr,Q2
C064833,27.0,Male,North,56,Premium,82.91,1,0.0,2024-05-19,994.92,2024,2-5 yr,Q4 high
C064834,55.0,Male,West,26,Basic,13.35,0,0.0,2023-03-06,160.2,2023,2-5 yr,Q1 low
C064835,52.0,Male,Central,39,Standard,39.05,2,0.0,2019-04-24,468.59999999999997,2019,2-5 yr,Q3
C064836,27.0,Male,Central,34,Standard,20.48,2,1.0,2019-06-13,245.76,2019,2-5 yr,Q2
C064837,32.0,Female,East,99,Standard,39.39,2,0.0,2020-06-26,472.68,2020,5-10 yr,Q3
C064838,22.0,Female,Central,103,Premium,85.5,1,0.0,2020-05-14,1026.0,2020,5-10 yr,Q4 high
C064839,37.0,Male,Central,80,Standard,27.8,1,0.0,2024-03-12,333.6,2024,5-10 yr,Q3
C064840,32.0,Male,North,31,Standard,21.35,2,1.0,2025-12-06,256.20000000000005,2025,2-5 yr,Q2
C064841,24.0,Female,East,94,Standard,15.51,2,0.0,2019-04-27,186.12,2019,5-10 yr,Q1 low
C064842,40.0,Female,West,21,Basic,10.8,0,0.0,2019-12-04,129.60000000000002,2019,1-2 yr,Q1 low
C064843,30.0,Female,North,18,Standard,35.97,0,0.0,2022-02-03,431.64,2022,1-2 yr,Q3
C064844,27.0,Male,East,36,Premium,72.43,3,0.0,2020-03-21,869.1600000000001,2020,2-5 yr,Q4 high
C064845,25.0,Male,West,109,Premium,71.45,0,0.0,2021-04-05,857.4000000000001,2021,5-10 yr,Q4 high
C064846,36.0,Female,East,114,Standard,22.84,1,0.0,2023-03-30,274.08,2023,5-10 yr,Q2
C064847,39.0,Female,East,24,Basic,5.6,1,1.0,2020-03-12,67.19999999999999,2020,1-2 yr,Q1 low
C064848,40.0,Female,West,93,Basic,18.6,1,0.0,2020-02-02,223.20000000000002,2020,5-10 yr,Q2
C064849,50.0,Female,South,45,Premium,50.86,3,0.0,2020-10-11,610.3199999999999,2020,2-5 yr,Q4 high
C064850,46.0,Male,North,76,Standard,33.05,1,0.0,2022-08-30,396.59999999999997,2022,5-10 yr,Q3
C064851,29.0,Male,Central,38,Premium,52.11,2,0.0,2023-03-20,625.3199999999999,2023,2-5 yr,Q4 high
C064852,22.0,Female,South,32,Premium,76.94,0,0.0,2022-11-17,923.28,2022,2-5 yr,Q4 high
C064853,36.0,Female,West,3,Premium,78.53,2,0.0,2021-12-04,942.36,2021,0-6 mo,Q4 high
C064854,29.0,Male,West,119,Enterprise,129.76,1,0.0,2024-12-22,1557.12,2024,5-10 yr,Q4 high
C064855,45.0,Female,North,88,Standard,24.34,2,0.0,2025-04-06,292.08,2025,5-10 yr,Q2
C064856,51.0,Male,East,103,Standard,29.58,0,0.0,2024-03-22,354.96,2024,5-10 yr,Q3
C064857,47.0,Female,East,84,Premium,65.5,2,0.0,2020-12-25,786.0,2020,5-10 yr,Q4 high
C064858,41.0,Male,Central,29,Standard,24.75,0,1.0,2020-07-03,297.0,2020,2-5 yr,Q2
C064859,26.0,Male,South,12,Basic,6.08,1,0.0,2021-07-07,72.96000000000001,2021,6-12 mo,Q1 low
C064860,28.0,Female,West,73,Standard,23.24,3,0.0,2023-03-21,278.88,2023,5-10 yr,Q2
C064861,23.0,Male,North,13,Premium,82.25,0,0.0,2021-05-24,987.0,2021,1-2 yr,Q4 high
C064862,51.0,Female,East,25,Standard,19.99,0,0.0,2023-11-14,239.88,2023,2-5 yr,Q2
C064863,36.0,Male,South,80,Premium,37.96,0,1.0,2021-12-24,455.52,2021,5-10 yr,Q3
C064864,22.0,Male,North,41,Standard,32.69,2,0.0,2021-05-12,392.28,2021,2-5 yr,Q3
C064865,34.0,Male,Central,30,Premium,70.58,1,0.0,2021-08-25,846.96,2021,2-5 yr,Q4 high
C064866,35.0,Male,Central,78,Standard,28.27,2,,2019-01-04,339.24,2019,5-10 yr,Q3
C064867,26.0,Male,North,94,Basic,8.67,1,1.0,2021-10-15,104.03999999999999,2021,5-10 yr,Q1 low
C064868,43.0,Female,West,65,Premium,58.69,1,0.0,2021-02-14,704.28,2021,5-10 yr,Q4 high
C064869,47.0,Female,North,29,Basic,6.37,4,0.0,2020-04-11,76.44,2020,2-5 yr,Q1 low
C064870,37.0,Female,South,103,Basic,13.6,1,0.0,2026-12-31,163.2,2026,5-10 yr,Q1 low
C064871,49.0,Female,South,115,Standard,15.02,1,0.0,2023-07-18,180.24,2023,5-10 yr,Q1 low
C064872,18.0,Female,North,111,Premium,39.69,1,1.0,2025-07-10,476.28,2025,5-10 yr,Q3
C064873,18.0,Female,North,107,Enterprise,237.71,1,0.0,2020-05-17,2852.52,2020,5-10 yr,Q4 high
C064874,44.0,Male,West,114,Basic,9.92,0,0.0,2019-05-18,119.03999999999999,2019,5-10 yr,Q1 low
C064875,41.0,Male,East,38,Enterprise,237.71,1,0.0,2022-07-10,2852.52,2022,2-5 yr,Q4 high
C064876,22.0,Male,South,50,Standard,29.03,3,0.0,2024-06-23,348.36,2024,2-5 yr,Q3
C064877,18.0,Male,West,118,Standard,19.3,1,1.0,2023-06-23,231.60000000000002,2023,5-10 yr,Q2
C064878,37.0,Male,North,103,Premium,62.65,3,0.0,2025-03-03,751.8,2025,5-10 yr,Q4 high
C064879,44.0,Male,East,67,Premium,94.39,1,1.0,2020-12-07,1132.68,2020,5-10 yr,Q4 high
C064880,34.0,Male,North,72,Basic,19.97,2,0.0,2024-11-22,239.64,2024,5-10 yr,Q2
C064881,28.0,Male,East,74,Standard,23.05,4,1.0,2023-06-15,276.6,2023,5-10 yr,Q2
C064882,68.0,Male,North,25,Basic,7.1,1,0.0,2021-12-03,85.19999999999999,2021,2-5 yr,Q1 low
C064883,36.0,Female,South,43,Basic,8.98,1,0.0,2023-12-09,107.76,2023,2-5 yr,Q1 low
C064884,35.0,Male,North,83,Basic,13.99,1,0.0,2024-10-05,167.88,2024,5-10 yr,Q1 low
C064885,45.0,Female,East,43,Basic,10.14,2,0.0,2021-05-19,121.68,2021,2-5 yr,Q1 low
C064886,36.0,Female,North,4,Standard,36.74,4,1.0,2019-01-22,440.88,2019,0-6 mo,Q3
C064887,35.0,Non-binary,West,110,Basic,5.18,0,0.0,2023-03-15,62.16,2023,5-10 yr,Q1 low
C064888,40.0,Female,West,69,Standard,35.38,2,0.0,2023-07-03,424.56000000000006,2023,5-10 yr,Q3
C064889,39.0,Non-binary,South,45,Basic,14.37,0,0.0,2019-01-17,172.44,2019,2-5 yr,Q1 low
C064890,47.0,Male,West,89,Basic,16.51,0,0.0,2021-07-31,198.12,2021,5-10 yr,Q2
C064891,35.0,Male,North,71,Basic,15.19,2,0.0,2019-02-02,182.28,2019,5-10 yr,Q1 low
C064892,43.0,Male,North,93,Standard,19.7,5,0.0,2025-01-31,236.39999999999998,2025,5-10 yr,Q2
C064893,48.0,Female,East,22,Enterprise,152.77,2,1.0,2020-10-04,1833.2400000000002,2020,1-2 yr,Q4 high
C064894,49.0,Female,North,113,Standard,19.39,0,0.0,2022-12-08,232.68,2022,5-10 yr,Q2
C064895,28.0,Female,North,90,Premium,51.11,1,0.0,2019-05-03,613.3199999999999,2019,5-10 yr,Q4 high
C064896,48.0,Non-binary,South,22,Standard,31.12,2,1.0,2025-01-23,373.44,2025,1-2 yr,Q3
C064897,25.0,Male,East,82,Basic,12.32,0,0.0,2025-05-31,147.84,2025,5-10 yr,Q1 low
C064898,32.0,Male,West,62,Basic,19.49,1,0.0,2022-02-08,233.88,2022,5-10 yr,Q2
C064899,33.0,Female,North,111,Premium,37.63,0,0.0,2022-03-04,451.56000000000006,2022,5-10 yr,Q3
C064900,29.0,Male,North,3,Basic,7.46,1,1.0,2021-11-09,89.52,2021,0-6 mo,Q1 low
C064901,18.0,Female,South,31,Standard,28.78,1,0.0,2020-07-03,345.36,2020,2-5 yr,Q3
C064902,46.0,Female,South,12,Basic,14.26,0,0.0,2019-12-14,171.12,2019,6-12 mo,Q1 low
C064903,22.0,Male,North,106,Premium,67.37,0,0.0,2023-11-06,808.44,2023,5-10 yr,Q4 high
C064904,23.0,Non-binary,West,69,Basic,16.09,1,0.0,2023-10-12,193.07999999999998,2023,5-10 yr,Q2
C064905,21.0,Male,North,9,Premium,61.66,2,0.0,2023-05-29,739.92,2023,6-12 mo,Q4 high
C064906,28.0,Male,East,108,Basic,5.27,1,0.0,2019-09-12,63.239999999999995,2019,5-10 yr,Q1 low
C064907,34.0,Female,East,118,Basic,17.49,1,0.0,2020-08-04,209.88,2020,5-10 yr,Q2
C064908,31.0,Female,Central,17,Premium,81.0,1,1.0,2024-09-12,972.0,2024,1-2 yr,Q4 high
C064909,39.0,Male,North,10,Standard,37.09,3,0.0,2024-01-28,445.08000000000004,2024,6-12 mo,Q3
C064910,18.0,Female,West,37,Basic,15.77,1,0.0,2022-07-17,189.24,2022,2-5 yr,Q2
C064911,31.0,Non-binary,North,8,Premium,94.11,1,0.0,2021-10-27,1129.32,2021,6-12 mo,Q4 high
C064912,40.0,Male,Central,104,Standard,16.61,1,0.0,2019-03-30,199.32,2019,5-10 yr,Q2
C064913,38.0,Female,North,5,Basic,13.04,0,1.0,2023-05-11,156.48,2023,0-6 mo,Q1 low
C064914,28.0,Male,South,66,Basic,13.78,2,0.0,2023-07-08,165.35999999999999,2023,5-10 yr,Q1 low
C064915,18.0,Non-binary,Central,115,Premium,36.72,1,0.0,2021-08-29,440.64,2021,5-10 yr,Q3
C064916,59.0,Female,East,103,Basic,19.25,1,0.0,2025-05-02,231.0,2025,5-10 yr,Q2
C064917,57.0,Male,South,100,Basic,11.59,1,0.0,2022-04-23,139.07999999999998,2022,5-10 yr,Q1 low
C064918,36.0,Male,West,78,Standard,34.62,0,0.0,2020-09-06,415.43999999999994,2020,5-10 yr,Q3
C064919,32.0,Male,West,71,Basic,5.64,5,0.0,2021-08-18,67.67999999999999,2021,5-10 yr,Q1 low
C064920,26.0,Non-binary,West,71,Premium,55.31,0,0.0,2021-08-14,663.72,2021,5-10 yr,Q4 high
C064921,35.0,Prefer not to say,North,98,Enterprise,111.4,1,0.0,2022-07-07,1336.8000000000002,2022,5-10 yr,Q4 high
C064922,46.0,Female,East,73,Basic,13.6,0,1.0,2021-01-23,163.2,2021,5-10 yr,Q1 low
C064923,18.0,Male,Central,28,Basic,10.63,1,0.0,2020-04-08,127.56,2020,2-5 yr,Q1 low
C064924,43.0,Male,East,57,Basic,13.11,4,0.0,2023-04-17,157.32,2023,2-5 yr,Q1 low
C064925,30.0,Female,East,72,Standard,32.11,1,0.0,2022-08-14,385.32,2022,5-10 yr,Q3
C064926,32.0,Prefer not to say,North,101,Premium,45.02,0,0.0,2022-08-08,540.24,2022,5-10 yr,Q3
C064927,29.0,Female,South,79,Basic,13.61,1,1.0,2019-07-18,163.32,2019,5-10 yr,Q1 low
C064928,40.0,Male,North,45,Basic,14.81,1,1.0,2025-06-30,177.72,2025,2-5 yr,Q1 low
C064929,23.0,Female,North,65,Basic,14.64,0,0.0,2024-12-12,175.68,2024,5-10 yr,Q1 low
C064930,33.0,Male,North,32,Premium,58.02,0,0.0,2021-02-27,696.24,2021,2-5 yr,Q4 high
C064931,21.0,Female,West,17,Basic,7.81,0,0.0,2022-03-07,93.72,2022,1-2 yr,Q1 low
C064932,31.0,Female,North,21,Standard,25.81,3,0.0,2023-02-20,309.71999999999997,2023,1-2 yr,Q3
C064933,27.0,Male,West,11,Premium,57.21,0,0.0,2021-01-16,686.52,2021,6-12 mo,Q4 high
C064934,37.0,Female,East,51,Basic,6.84,3,0.0,2022-06-09,82.08,2022,2-5 yr,Q1 low
C064935,41.0,Female,East,44,Basic,19.71,1,1.0,2022-08-04,236.52,2022,2-5 yr,Q2
C064936,38.0,Female,West,16,Standard,26.2,0,0.0,2019-04-05,314.4,2019,1-2 yr,Q3
C064937,22.0,Male,East,5,Enterprise,208.7,3,1.0,2021-04-15,2504.3999999999996,2021,0-6 mo,Q4 high
C064938,49.0,Male,South,105,Standard,32.94,2,0.0,2025-04-04,395.28,2025,5-10 yr,Q3
C064939,39.0,Female,West,14,Premium,94.73,1,0.0,2025-06-29,1136.76,2025,1-2 yr,Q4 high
C064940,18.0,Female,North,46,Premium,40.92,1,0.0,2022-08-11,491.04,2022,2-5 yr,Q3
C064941,46.0,Female,East,35,Standard,37.41,3,1.0,2019-03-19,448.91999999999996,2019,2-5 yr,Q3
C064942,30.0,Male,West,108,Basic,13.04,0,0.0,2020-07-19,156.48,2020,5-10 yr,Q1 low
C064943,26.0,Female,Central,14,Standard,37.1,1,0.0,2020-06-06,445.20000000000005,2020,1-2 yr,Q3
C064944,45.0,Male,South,55,Standard,23.82,0,1.0,2025-06-25,285.84000000000003,2025,2-5 yr,Q2
C064945,36.0,Male,Central,93,Basic,18.88,1,0.0,2020-09-11,226.56,2020,5-10 yr,Q2
C064946,35.0,Female,North,18,Basic,6.29,0,1.0,2019-10-09,75.48,2019,1-2 yr,Q1 low
C064947,20.0,Female,Central,29,Basic,10.67,1,0.0,2022-09-22,128.04,2022,2-5 yr,Q1 low
C064948,31.0,Male,East,29,Premium,85.06,3,1.0,2021-01-30,1020.72,2021,2-5 yr,Q4 high
C064949,47.0,Male,West,80,Standard,32.81,1,0.0,2021-06-13,393.72,2021,5-10 yr,Q3
C064950,43.0,Female,North,87,Standard,25.72,0,0.0,2019-07-06,308.64,2019,5-10 yr,Q2
C064951,42.0,Female,East,95,Premium,86.86,0,0.0,2025-05-17,1042.32,2025,5-10 yr,Q4 high
C064952,38.0,Female,West,7,Basic,15.52,1,0.0,2023-06-24,186.24,2023,6-12 mo,Q1 low
C064953,35.0,Male,Central,61,Basic,14.74,2,0.0,2020-04-22,176.88,2020,5-10 yr,Q1 low
C064954,45.0,Male,North,92,Standard,26.76,0,1.0,2022-12-08,321.12,2022,5-10 yr,Q3
C064955,43.0,Male,South,55,Premium,55.54,0,0.0,2020-03-26,666.48,2020,2-5 yr,Q4 high
C064956,35.0,Female,West,42,Basic,9.36,2,0.0,2024-06-06,112.32,2024,2-5 yr,Q1 low
C064957,25.0,Female,South,4,Basic,18.43,1,0.0,2022-03-21,221.16,2022,0-6 mo,Q2
C064958,32.0,Male,South,73,Basic,10.91,2,0.0,2020-10-12,130.92000000000002,2020,5-10 yr,Q1 low
C064959,33.0,Male,North,20,Premium,46.59,3,0.0,2022-07-26,559.08,2022,1-2 yr,Q3
C064960,32.0,Female,West,74,Standard,31.9,0,0.0,2021-06-20,382.79999999999995,2021,5-10 yr,Q3
C064961,32.0,Female,East,36,Standard,18.91,2,1.0,2021-06-19,226.92000000000002,2021,2-5 yr,Q2
C064962,18.0,Male,Central,106,Premium,49.96,0,0.0,2020-05-15,599.52,2020,5-10 yr,Q4 high
C064963,33.0,Male,East,39,Basic,19.74,3,0.0,2022-10-23,236.88,2022,2-5 yr,Q2
C064964,35.0,Male,Central,64,Basic,13.65,2,0.0,2021-04-10,163.8,2021,5-10 yr,Q1 low
C064965,27.0,Female,East,19,Enterprise,101.49,1,0.0,2019-02-13,1217.8799999999999,2019,1-2 yr,Q4 high
C064966,38.0,Male,Central,5,Basic,9.28,1,0.0,2024-10-19,111.35999999999999,2024,0-6 mo,Q1 low
C064967,19.0,Non-binary,East,90,Basic,18.99,1,0.0,2023-10-24,227.88,2023,5-10 yr,Q2
C064968,46.0,Male,Central,118,Basic,16.01,1,1.0,2021-11-01,192.12,2021,5-10 yr,Q2
C064969,51.0,Male,East,53,Premium,97.18,0,0.0,2023-04-26,1166.16,2023,2-5 yr,Q4 high
C064970,37.0,Female,Central,27,Basic,11.23,3,0.0,2019-07-10,134.76,2019,2-5 yr,Q1 low
C064971,36.0,Prefer not to say,Central,95,Premium,40.5,3,0.0,2025-08-02,486.0,2025,5-10 yr,Q3
C064972,34.0,Male,East,50,Premium,80.75,0,0.0,2023-05-05,969.0,2023,2-5 yr,Q4 high
C064973,27.0,Female,North,94,Enterprise,212.11,0,0.0,2019-12-02,2545.32,2019,5-10 yr,Q4 high
C064974,50.0,Female,East,110,Basic,19.05,2,0.0,2019-06-13,228.60000000000002,2019,5-10 yr,Q2
C064975,30.0,Female,West,22,Standard,22.27,0,0.0,2021-02-25,267.24,2021,1-2 yr,Q2
C064976,44.0,Male,Central,76,Premium,61.87,2,0.0,2023-06-08,742.4399999999999,2023,5-10 yr,Q4 high
C064977,23.0,Female,West,71,Premium,54.25,2,0.0,2025-11-05,651.0,2025,5-10 yr,Q4 high
C064978,39.0,Female,South,72,Basic,18.47,1,0.0,2022-09-05,221.64,2022,5-10 yr,Q2
C064979,24.0,Female,North,98,Standard,24.17,3,0.0,2025-02-07,290.04,2025,5-10 yr,Q2
C064980,40.0,Prefer not to say,West,80,Premium,66.04,4,0.0,2022-07-24,792.48,2022,5-10 yr,Q4 high
C064981,41.0,Female,North,2,Premium,64.96,1,0.0,2020-12-24,779.52,2020,0-6 mo,Q4 high
C064982,24.0,Male,East,91,Standard,18.4,0,0.0,2021-05-28,220.79999999999998,2021,5-10 yr,Q2
C064983,19.0,Male,South,61,Basic,10.74,0,0.0,2025-07-03,128.88,2025,5-10 yr,Q1 low
C064984,29.0,Male,South,42,Standard,39.36,2,0.0,2021-10-20,472.32,2021,2-5 yr,Q3
C064985,31.0,Male,East,3,Standard,39.07,1,0.0,2019-01-01,468.84000000000003,2019,0-6 mo,Q3
C064986,35.0,Female,South,6,Basic,19.96,0,0.0,2020-08-31,239.52,2020,0-6 mo,Q2
C064987,38.0,Female,South,114,Standard,34.64,2,1.0,2023-09-11,415.68,2023,5-10 yr,Q3
C064988,32.0,Female,North,31,Basic,13.61,3,0.0,2020-03-11,163.32,2020,2-5 yr,Q1 low
C064989,33.0,Male,East,75,Premium,84.77,0,0.0,2023-07-12,1017.24,2023,5-10 yr,Q4 high
C064990,28.0,Male,South,47,Basic,17.92,1,0.0,2021-02-12,215.04000000000002,2021,2-5 yr,Q2
C064991,18.0,Male,North,78,Basic,9.49,0,0.0,2022-07-03,113.88,2022,5-10 yr,Q1 low
C064992,18.0,Female,North,62,Standard,32.1,1,0.0,2024-12-21,385.20000000000005,2024,5-10 yr,Q3
C064993,53.0,Male,East,64,Basic,16.14,3,,2021-04-06,193.68,2021,5-10 yr,Q2
C064994,46.0,Non-binary,South,36,Enterprise,246.76,2,0.0,2020-06-14,2961.12,2020,2-5 yr,Q4 high
C064995,39.0,Female,South,21,Standard,21.47,3,0.0,2020-10-09,257.64,2020,1-2 yr,Q2
C064996,52.0,Male,South,64,Standard,26.91,4,0.0,2023-11-20,322.92,2023,5-10 yr,Q3
C064997,28.0,Male,South,71,Premium,94.65,0,0.0,2022-02-02,1135.8000000000002,2022,5-10 yr,Q4 high
C064998,24.0,Female,North,45,Premium,81.79,1,0.0,2022-04-04,981.48,2022,2-5 yr,Q4 high
C064999,22.0,Female,West,83,Premium,69.26,0,0.0,2025-01-31,831.1200000000001,2025,5-10 yr,Q4 high
C065000,23.0,Male,North,85,Basic,10.95,1,1.0,2025-11-07,131.39999999999998,2025,5-10 yr,Q1 low
C065001,21.0,Female,East,81,Premium,82.36,1,0.0,2019-09-10,988.3199999999999,2019,5-10 yr,Q4 high
C065002,32.0,Female,West,27,Standard,20.12,0,0.0,2020-12-05,241.44,2020,2-5 yr,Q2
C065003,18.0,Male,West,33,Premium,83.12,0,0.0,2021-06-10,997.44,2021,2-5 yr,Q4 high
C065004,40.0,Female,North,24,Enterprise,242.63,2,0.0,2019-07-30,2911.56,2019,1-2 yr,Q4 high
C065005,35.0,Female,East,77,Standard,24.76,3,1.0,2023-06-09,297.12,2023,5-10 yr,Q2
C065006,33.0,Female,North,28,Standard,36.59,3,0.0,2025-07-25,439.08000000000004,2025,2-5 yr,Q3
C065007,52.0,Male,West,83,Standard,19.12,0,0.0,2021-01-17,229.44,2021,5-10 yr,Q2
C065008,38.0,Female,West,26,Standard,28.36,0,0.0,2024-05-15,340.32,2024,2-5 yr,Q3
C065009,45.0,Female,South,105,Premium,83.72,0,0.0,2025-02-11,1004.64,2025,5-10 yr,Q4 high
C065010,18.0,Female,West,32,Standard,27.59,1,0.0,2021-01-21,331.08,2021,2-5 yr,Q3
C065011,38.0,Female,South,19,Standard,35.75,1,0.0,2023-12-07,429.0,2023,1-2 yr,Q3
C065012,25.0,Male,North,34,Premium,94.07,0,1.0,2020-12-10,1128.84,2020,2-5 yr,Q4 high
C065013,43.0,Female,North,3,Basic,7.78,0,0.0,2024-08-31,93.36,2024,0-6 mo,Q1 low
C065014,46.0,Female,West,54,Basic,18.96,0,1.0,2021-07-02,227.52,2021,2-5 yr,Q2
C065015,36.0,Female,South,54,Basic,11.7,0,0.0,2024-03-12,140.39999999999998,2024,2-5 yr,Q1 low
C065016,19.0,Female,South,72,Standard,35.01,1,0.0,2019-05-16,420.12,2019,5-10 yr,Q3
C065017,36.0,Male,West,37,Standard,28.97,0,0.0,2025-03-12,347.64,2025,2-5 yr,Q3
C065018,28.0,Male,North,117,Basic,12.15,3,1.0,2025-01-30,145.8,2025,5-10 yr,Q1 low
C065019,44.0,Male,Central,94,Basic,5.83,1,0.0,2024-11-14,69.96000000000001,2024,5-10 yr,Q1 low
C065020,39.0,Male,North,7,Premium,75.56,0,0.0,2024-06-14,906.72,2024,6-12 mo,Q4 high
C065021,21.0,Prefer not to say,Central,32,Standard,26.68,1,0.0,2022-11-28,320.15999999999997,2022,2-5 yr,Q3
C065022,35.0,Female,South,113,Standard,24.44,1,,2022-07-03,293.28000000000003,2022,5-10 yr,Q2
C065023,27.0,Male,West,67,Standard,30.99,1,0.0,2022-01-19,371.88,2022,5-10 yr,Q3
C065024,23.0,Male,East,94,Premium,47.48,2,0.0,2019-04-23,569.76,2019,5-10 yr,Q3
C065025,47.0,Female,East,2,Standard,33.11,1,0.0,2024-12-08,397.32,2024,0-6 mo,Q3
C065026,31.0,Male,Central,65,Basic,15.01,2,0.0,2021-08-14,180.12,2021,5-10 yr,Q1 low
C065027,42.0,Female,West,10,Premium,39.16,3,0.0,2025-08-15,469.91999999999996,2025,6-12 mo,Q3
C065028,41.0,Male,South,66,Basic,6.34,2,1.0,2024-01-01,76.08,2024,5-10 yr,Q1 low
C065029,48.0,Male,North,96,Standard,24.29,0,0.0,2022-09-14,291.48,2022,5-10 yr,Q2
C065030,39.0,Male,West,3,Premium,93.31,4,0.0,2023-04-10,1119.72,2023,0-6 mo,Q4 high
C065031,41.0,Male,South,90,Basic,7.08,1,0.0,2022-08-20,84.96000000000001,2022,5-10 yr,Q1 low
C065032,37.0,Male,East,91,Basic,18.57,2,1.0,2021-07-31,222.84,2021,5-10 yr,Q2
C065033,37.0,Female,East,36,Basic,18.29,3,1.0,2022-08-31,219.48,2022,2-5 yr,Q2
C065034,58.0,Male,North,97,Standard,26.61,3,1.0,2021-10-05,319.32,2021,5-10 yr,Q3
C065035,25.0,Female,West,95,Basic,16.57,1,1.0,2025-01-15,198.84,2025,5-10 yr,Q2
C065036,47.0,Male,South,16,Premium,35.9,2,0.0,2019-12-18,430.79999999999995,2019,1-2 yr,Q3
C065037,26.0,Male,West,73,Standard,22.5,3,0.0,2021-05-15,270.0,2021,5-10 yr,Q2
C065038,34.0,Male,West,80,Basic,14.62,1,0.0,2025-08-20,175.44,2025,5-10 yr,Q1 low
C065039,20.0,Female,South,45,Premium,35.8,2,0.0,2019-05-08,429.59999999999997,2019,2-5 yr,Q3
C065040,28.0,Female,South,58,Basic,12.37,0,0.0,2024-06-06,148.44,2024,2-5 yr,Q1 low
C065041,35.0,Female,North,41,Premium,46.1,0,0.0,2025-02-08,553.2,2025,2-5 yr,Q3
C065042,21.0,Female,East,114,Basic,10.64,4,0.0,2025-08-25,127.68,2025,5-10 yr,Q1 low
C065043,26.0,Male,North,66,Premium,68.27,1,1.0,2020-03-23,819.24,2020,5-10 yr,Q4 high
C065044,34.0,Male,Central,24,Premium,70.48,2,0.0,2024-08-11,845.76,2024,1-2 yr,Q4 high
C065045,34.0,Female,Central,108,Standard,15.38,2,0.0,2023-10-10,184.56,2023,5-10 yr,Q1 low
C065046,32.0,Male,West,92,Enterprise,84.62,2,0.0,2025-01-03,1015.44,2025,5-10 yr,Q4 high
C065047,38.0,Male,East,114,Premium,35.05,4,1.0,2019-11-14,420.59999999999997,2019,5-10 yr,Q3
C065048,32.0,Female,West,53,Standard,28.89,2,0.0,2025-01-30,346.68,2025,2-5 yr,Q3
C065049,37.0,Male,South,55,Basic,8.74,1,0.0,2023-02-11,104.88,2023,2-5 yr,Q1 low
C065050,18.0,Female,South,103,Standard,23.76,1,0.0,2022-04-17,285.12,2022,5-10 yr,Q2
C065051,18.0,Male,North,23,Enterprise,177.32,0,1.0,2022-12-05,2127.84,2022,1-2 yr,Q4 high
C065052,26.0,Female,East,37,Premium,41.11,2,0.0,2019-09-15,493.32,2019,2-5 yr,Q3
C065053,44.0,Female,Central,119,Basic,7.57,2,0.0,2020-10-23,90.84,2020,5-10 yr,Q1 low
C065054,33.0,Male,East,15,Enterprise,172.41,0,0.0,2020-11-26,2068.92,2020,1-2 yr,Q4 high
C065055,28.0,Male,East,8,Enterprise,225.69,0,0.0,2020-09-03,2708.2799999999997,2020,6-12 mo,Q4 high
C065056,41.0,Female,West,33,Standard,16.71,4,0.0,2024-10-03,200.52,2024,2-5 yr,Q2
C065057,41.0,Male,South,16,Standard,35.43,4,0.0,2021-10-15,425.15999999999997,2021,1-2 yr,Q3
C065058,51.0,Male,North,63,Premium,78.36,0,0.0,2022-03-14,940.3199999999999,2022,5-10 yr,Q4 high
C065059,25.0,Female,East,114,Enterprise,180.9,0,0.0,2024-11-01,2170.8,2024,5-10 yr,Q4 high
C065060,50.0,Male,West,108,Premium,87.97,0,0.0,2021-06-24,1055.6399999999999,2021,5-10 yr,Q4 high
C065061,49.0,Female,Central,47,Standard,34.34,4,0.0,2019-10-13,412.08000000000004,2019,2-5 yr,Q3
C065062,18.0,Female,East,101,Standard,34.34,0,0.0,2021-02-04,412.08000000000004,2021,5-10 yr,Q3
C065063,29.0,Male,Central,78,Premium,63.3,1,0.0,2023-10-14,759.5999999999999,2023,5-10 yr,Q4 high
C065064,32.0,Female,South,54,Premium,81.98,0,0.0,2023-09-15,983.76,2023,2-5 yr,Q4 high
C065065,43.0,Female,South,22,Basic,18.69,3,0.0,2022-04-14,224.28000000000003,2022,1-2 yr,Q2
C065066,38.0,Male,South,63,Premium,55.73,3,0.0,2025-06-18,668.76,2025,5-10 yr,Q4 high
C065067,29.0,Female,East,78,Basic,11.38,3,0.0,2019-10-27,136.56,2019,5-10 yr,Q1 low
C065068,36.0,Male,Central,82,Standard,26.87,2,0.0,2019-07-25,322.44,2019,5-10 yr,Q3
C065069,37.0,Female,East,42,Premium,41.9,0,0.0,2022-11-19,502.79999999999995,2022,2-5 yr,Q3
C065070,34.0,Female,West,90,Premium,84.91,0,0.0,2024-05-16,1018.92,2024,5-10 yr,Q4 high
C065071,44.0,Male,South,77,Standard,17.83,0,1.0,2025-02-13,213.95999999999998,2025,5-10 yr,Q2
C065072,38.0,Male,North,26,Standard,27.92,0,0.0,2023-08-17,335.04,2023,2-5 yr,Q3
C065073,39.0,Female,South,49,Premium,36.67,1,0.0,2019-08-24,440.04,2019,2-5 yr,Q3
C065074,51.0,Female,West,65,Standard,39.47,1,1.0,2021-01-30,473.64,2021,5-10 yr,Q3
C065075,35.0,Female,West,75,Enterprise,120.68,0,1.0,2023-04-07,1448.16,2023,5-10 yr,Q4 high
